company,date,time,language,liked,retweet,id,text
$MSFT,2019-10-09,Wed Oct 09 21:52:29,en,0,0,1182051229033209856,Low chance for a trade deal next two days. Not great for the market and tech. $SPY $SPX $ES_F $DIA $QQQ $NDX $IWM… https://t.co/Y6Cgs467To
$MSFT,2019-10-09,Wed Oct 09 21:45:45,en,0,0,1182049534123401217,Microsoft Announces Quarterly Earnings Release Date $MSFT https://t.co/sGkE5uPjD1
$MSFT,2019-10-09,Wed Oct 09 21:45:38,en,0,0,1182049505035931653,"Study Uncovers Potential Loss of Nearly $2 Billion by Canadian SMBs Using Older technology $MSFT,INTC https://t.co/VpXlQeIFI9"
$MSFT,2019-10-09,Wed Oct 09 21:41:17,en,0,1,1182048410045681664,"#RT @InteractiveVid2: $VERB @VerbTech_Co @Odoo @sap $msft $orcl $adobe $crm 
#BuiltInCRM #InteractiveVideo… https://t.co/IayZuejWaA"
$MSFT,2019-10-09,Wed Oct 09 21:40:00,en,0,1,1182048088069943296,"$VERB @VerbTech_Co @Odoo @sap $msft $orcl $adobe $crm 
#BuiltInCRM #InteractiveVideo
https://t.co/rcCm9jxAcP

#VERB… https://t.co/FNhl5hZIn2"
$MSFT,2019-10-09,Wed Oct 09 21:26:42,en,4,0,1182044742231773186,"$MSFT settled +1.9% at $138.24. Price action remains pretty tight. Bullish &gt;142s, bearish &lt;133s. @petenajarian https://t.co/uGhrFWqUy5"
$MSFT,2019-10-09,Wed Oct 09 21:25:41,en,0,0,1182044487482331136,"MARKET FORECASTS 
Our firm predicts SHORT from now. 
$spy $qqq $wmt $msft $market futures $market direction $Nasdaq $nyse $Nasdaq futures"
$MSFT,2019-10-09,Wed Oct 09 21:16:47,et,0,0,1182042244485918725,"$AMZN 1721.99 (+16.48  +0.97%)
$GOOGL 1202.40 (+12.27  +1.03%)
$NFLX 267.53 (-3.19  -1.18%)
$TSLA 244.53 (+4.48  +1… https://t.co/1VYVBV33QB"
$MSFT,2019-10-09,Wed Oct 09 21:14:41,en,0,0,1182041716011892736,"U.S markets movers Wednesday.
Dow:
$MSFT +1.89%, $INTC +1.52%, $V +1.42%, 
$JNJ -1.99%, $GS-0.26%, $WBA -0.03%

S&amp;P… https://t.co/XMZ3bVKCON"
$MSFT,2019-10-09,Wed Oct 09 21:13:23,es,0,0,1182041391704219649,Nueva posición alcista en valor del DJIA: $MSFT https://t.co/YmV86qasBv https://t.co/QAnMyfO26c
$MSFT,2019-10-09,Wed Oct 09 21:12:52,en,0,0,1182041260871372802,https://t.co/EJ4ZhhIhUc US stocks notch broad gains amid renewed trade deal hopes $MSFT #MSFT #Tradeagreements… https://t.co/ORQwKKkPZF
$MSFT,2019-10-09,Wed Oct 09 21:12:46,en,0,0,1182041236267524096,US stocks notch broad gains amid renewed trade deal hopes $MSFT #MSFT #Tradeagreements #Tradepolicy… https://t.co/OrANt7aytT
$MSFT,2019-10-09,Wed Oct 09 21:07:48,en,0,1,1182039985551237124,RT @raymond10mm: #nice  day $SPX $NASDAQ $DJIA $GE $CL_F $ES_F $GC_F $AAPL $AMZN $TSLA $FB $TWTR $BABA $DIA $SPY $QQQ $COST $WMT $ZN_F $ZB_…
$MSFT,2019-10-09,Wed Oct 09 21:03:51,en,1,1,1182038990037409792,#nice  day $SPX $NASDAQ $DJIA $GE $CL_F $ES_F $GC_F $AAPL $AMZN $TSLA $FB $TWTR $BABA $DIA $SPY $QQQ $COST $WMT… https://t.co/sfyrGYCKWc
$MSFT,2019-10-09,Wed Oct 09 21:00:39,en,0,0,1182038186995933187,Special Edition of Investor Ideas THE #AIEYE: Artificial Intelligence Innovation Alive and Well in Costa Rica-Stock… https://t.co/eqRQAgqKAl
$MSFT,2019-10-09,Wed Oct 09 20:58:14,en,0,633,1182037578343763968,"RT @jchatterleyCNN: The first $BTC futures exchange @Bakkt launches today backed by @NYSE parent ICE, $MSFT &amp; others - what does it mean fo…"
$MSFT,2019-10-09,Wed Oct 09 20:57:53,en,2,0,1182037488136790017,"Here are a few afterhours dark pool prints, kinda slow so far this evening compared to what we have been seeing.… https://t.co/6p7GzREvs7"
$MSFT,2019-10-09,Wed Oct 09 20:57:32,en,0,0,1182037404020039681,"$MSFT surges, gaining $2.57 (1.89%) within a single day: https://t.co/2r47LfFugO
Sentiment: Bullish #MSFT #Microsoft"
$MSFT,2019-10-09,Wed Oct 09 20:48:06,en,0,0,1182035028882141185,#Dow scores solid gains ahead of China trade talks as volatile week continues: https://t.co/u2rphJa58F $AAPL $MSFT… https://t.co/bh2Wox7gCX
$MSFT,2019-10-09,Wed Oct 09 20:46:01,en,0,17,1182034502522216449,"RT @danielnewmanUV: New SixFive Podcast is live. Special episode focused in on @Microsoft Surface Launch:
We covered Surface 
Neo/Duo folda…"
$MSFT,2019-10-09,Wed Oct 09 20:32:23,en,0,0,1182031073108209669,https://t.co/JFyY2h1GQR Markets Right Now: Stocks notch their first gain of the week $MSFT #MSFT… https://t.co/lOaKyvFufi
$MSFT,2019-10-09,Wed Oct 09 20:32:16,en,1,0,1182031044712763394,Markets Right Now: Stocks notch their first gain of the week $MSFT #MSFT #Pharmaceuticalmanufacturing #Healthcare… https://t.co/Sq6lGHRMfN
$MSFT,2019-10-09,Wed Oct 09 20:29:14,en,0,0,1182030278581194752,#Watchlist results 10/9 $AAPL $ABBV $ADBE $AMAT $AMT $AMZN $ATVI $BA $BABA $BYND $DIS $DISH $FB $FDX $GOOG $HD… https://t.co/ywZWmxMznP
$MSFT,2019-10-09,Wed Oct 09 20:28:42,en,0,2,1182030146737451008,"RT @JustinPulitzer: 💥Mid-Week Review 10/9: https://t.co/0NnCJi4ETC

$ES_F $SPY $TLT $IWM $QQQ $SMH $AMBA $INTC $NVDA $MU $AAPL $AMZN $FB $S…"
$MSFT,2019-10-09,Wed Oct 09 20:19:08,fi,0,2,1182027738837929987,RT @OptionsPastor: Unusual bullish flow: $AAPL $BABA $ATVI $TSLA $ROKU $MSFT $ANF $BAC $FB $VXX $UAA @stockspastor @wallstreetstock
$MSFT,2019-10-09,Wed Oct 09 20:18:13,en,0,1,1182027505869496320,"RT @CheddarFlow: Some notable tech sector flow:

$NVDA - $710K put sweep
$AAPL - $492K call sweep
$MSFT - $309K call sweep"
$MSFT,2019-10-09,Wed Oct 09 20:09:03,fi,4,2,1182025202026369026,Unusual bullish flow: $AAPL $BABA $ATVI $TSLA $ROKU $MSFT $ANF $BAC $FB $VXX $UAA @stockspastor @wallstreetstock
$MSFT,2019-10-09,Wed Oct 09 20:07:11,en,0,0,1182024729030529025,$MSFT - Microsoft Announces Quarterly Earnings Release Date https://t.co/iKaRF5L6Zl
$MSFT,2019-10-09,Wed Oct 09 20:07:08,en,0,0,1182024717378756614,$MSFT - Microsoft Announces Quarterly Earnings Release Date https://t.co/FJBOcEcSwf
$MSFT,2019-10-09,Wed Oct 09 20:06:15,en,0,2,1182024495365799936,"Today's million dollar PUT #options trade:
$AMZN $CSCO $NFLX $AAPL $GIS $UBER $FB $NVDA $TSLA $AMD $GOOG $JNJ $MSFT… https://t.co/TWBcV2EVNd"
$MSFT,2019-10-09,Wed Oct 09 20:06:04,en,0,1,1182024450084081670,"Today's million dollar CALL #options trade:
$AAPL $AMD $AMZN $BABA $BYND $JPM $NFLX $PG $ROKU $MPWR $MSFT $TSLA… https://t.co/xaRCS4hK5t"
$MSFT,2019-10-09,Wed Oct 09 20:04:24,en,0,0,1182024029751787520,"That's all FOLK$,
Today's profit is $1,300 Acct val $710,000 with $113,000 in CASH!

I've used the day to re-establ… https://t.co/fjekTfPNHB"
$MSFT,2019-10-09,Wed Oct 09 20:01:03,en,1,0,1182023185509826560,Apple's evolution continues. $AAPL $MSFT https://t.co/i9J4hB4MWk
$MSFT,2019-10-09,Wed Oct 09 20:01:00,en,0,0,1182023174562693121,"S&amp;P 500: The Calm Before The Storm https://t.co/CzxG5qD2va $SP500, $AMZN, $INTC, $MSFT, $SPY"
$MSFT,2019-10-09,Wed Oct 09 20:00:51,en,3,1,1182023135438049280,"Earnings season is almost here. #TuneIn for the latest analysis of the biggest names in #tech including $MSFT,… https://t.co/DLHALm2psD"
$MSFT,2019-10-09,Wed Oct 09 19:59:37,en,0,0,1182022827962060800,$MSFT ranked A+ in earnings revisions quant score per @SeekingAlpha https://t.co/MX2LiVMeCh
$MSFT,2019-10-09,Wed Oct 09 19:58:34,en,0,2,1182022562894827521,"RT @stickycactusink: KT Corp establishes #5G #network in more areas of South #Korea
https://t.co/oxz1VruTni

$AAPL $AMZN $BA $CMCSA $FB $GO…"
$MSFT,2019-10-09,Wed Oct 09 19:58:20,en,0,0,1182022501905383425,#DJI #Stocks with the highest Price Range Ratio: $WMT $AAPL $PG $NKE $MSFT $HD $MRK $MCD $KO $V… https://t.co/RFAM3KitOF
$MSFT,2019-10-09,Wed Oct 09 19:58:03,en,0,0,1182022433546608640,#NDX #Stocks with the highest Profit Margin: $VRTX $VRSN $EA $CHKP $BIIB $MXIM $AMGN $TXN $CELG $MSFT… https://t.co/qYrnvrepOJ
$MSFT,2019-10-09,Wed Oct 09 19:57:37,en,1,0,1182022322313670656,"Top Most Active #SPX #Stocks today: $AMD $BAC $GE $T $FCX $AAPL $MSFT $F $CSCO $MU 
https://t.co/rJ1dllFqEP https://t.co/xgBoTm6nQD"
$MSFT,2019-10-09,Wed Oct 09 19:57:29,en,2,2,1182022288075628552,"KT Corp establishes #5G #network in more areas of South #Korea
https://t.co/oxz1VruTni

$AAPL $AMZN $BA $CMCSA $FB… https://t.co/dE5l9amshe"
$MSFT,2019-10-09,Wed Oct 09 19:56:19,en,0,1,1182021997989187584,RT @codywillard: Slack vs Microsoft Teams. I'm not sure I've ever seen someone use Teams and I see people use Slack every. single. day. Let…
$MSFT,2019-10-09,Wed Oct 09 19:55:27,en,0,1,1182021779260395521,"RT @Scottw5876: $RTTR  Strong Buying last 5 mins... 
Heading Back to HOD? ? Going.

SABE SABE $NAKD $CGIX $DPW $GE $EEM $HSGX $BAC $SPY $FB…"
$MSFT,2019-10-09,Wed Oct 09 19:49:52,en,1,0,1182020373468110848,Pathetic rally attempt with zero volume coming in. Just check out $MSFT. #stocks
$MSFT,2019-10-09,Wed Oct 09 19:43:24,en,1,1,1182018744014516226,"$RTTR  Strong Buying last 5 mins... 
Heading Back to HOD? ? Going.

SABE SABE $NAKD $CGIX $DPW $GE $EEM $HSGX $BAC… https://t.co/8E5VUzktzC"
$MSFT,2019-10-09,Wed Oct 09 19:40:08,en,1,0,1182017923529035779,Investor Ideas #AIEYE -Artificial Intelligence Innovation Alive and Well in Costa Rica-Stocks discussed: (OTC PINK:… https://t.co/3bfdzbNxFp
$MSFT,2019-10-09,Wed Oct 09 19:39:41,en,1,0,1182017812077916161,"NOBODY COULD HAVE KNOWN $SPY WOULD CLOSE AT 292 DESIRED OPTIONS EXPIRATION PIN PRICE TODAY

$ES $ES_F $SPX $QQQ… https://t.co/1R2JiBMQYB"
$MSFT,2019-10-09,Wed Oct 09 19:32:14,en,0,1,1182015935588093952,"RT @rbrittbiznews: Microsoft $MSFT is the IBD Stock Of The Day, as the world's most valuable company approaches a buy zone in a choppy mark…"
$MSFT,2019-10-09,Wed Oct 09 19:30:01,en,0,17,1182015376059748352,"RT @danielnewmanUV: New SixFive Podcast is live. Special episode focused in on @Microsoft Surface Launch:
We covered Surface 
Neo/Duo folda…"
$MSFT,2019-10-09,Wed Oct 09 19:28:30,en,0,1,1182014996655611904,"Microsoft $MSFT is the IBD Stock Of The Day, as the world's most valuable company approaches a buy zone in a choppy… https://t.co/CAsUD7Ey34"
$MSFT,2019-10-09,Wed Oct 09 19:28:15,en,0,0,1182014932646334464,"Microsoft $MSFT is the IBD Stock Of The Day, as the world's most valuable company approaches a buy zone in a choppy… https://t.co/3ZWmGD9351"
$MSFT,2019-10-09,Wed Oct 09 19:26:01,en,1,0,1182014369644908544,"Hopefully $AMZN $AAPL $MSFT are all penny stock panic bid higher into the close today we deserve it

$ES $ES_F $SPX $SPY $QQQ $IWM $VXX $VIX"
$MSFT,2019-10-09,Wed Oct 09 19:24:00,en,0,17,1182013865682452480,"RT @danielnewmanUV: New SixFive Podcast is live. Special episode focused in on @Microsoft Surface Launch:
We covered Surface 
Neo/Duo folda…"
$MSFT,2019-10-09,Wed Oct 09 19:14:31,en,0,0,1182011475034038272,"$MSFT  moving up slowly all day long ! 
 
$QQQ $SPY $IGV $XLK"
$MSFT,2019-10-09,Wed Oct 09 19:12:13,en,0,17,1182010899156131840,"RT @danielnewmanUV: New SixFive Podcast is live. Special episode focused in on @Microsoft Surface Launch:
We covered Surface 
Neo/Duo folda…"
$MSFT,2019-10-09,Wed Oct 09 19:12:02,en,1,0,1182010852314140672,"Nobody could have guessed $SPY would climb the wall of desired opex pin worry today 

$ES $ES_F $SPX $QQQ $IWM $VXX… https://t.co/iAlE1HKGIb"
$MSFT,2019-10-09,Wed Oct 09 19:11:54,en,3,2,1182010816800931842,@Fierce__Video: The TV bundle is fracturing. Are RSNs on the fault line? https://t.co/Ub4ptF2j04 | $CMCSA $CHTR… https://t.co/kEWKj2twrG
$MSFT,2019-10-09,Wed Oct 09 19:10:17,en,0,0,1182010412532998145,Special Edition of Investor Ideas The #AIEYE – Artificial Intelligence Innovation Alive and Well in Costa Rica-Stoc… https://t.co/Cuo2ElFwHy
$MSFT,2019-10-09,Wed Oct 09 19:07:45,en,0,0,1182009772783984647,"$MSFT in a box ☕ ⌛

( Using chart program Pro ☞ https://t.co/c9LMuXklpS) https://t.co/gVB7OAR7YW"
$MSFT,2019-10-09,Wed Oct 09 19:05:51,en,1,0,1182009295132647425,"Market is too optimistic here, and both options don’t seem likely... 

$spy $qqq $tlt $eem $fxi $aapl $amzn $tnx $es $tbt $msft"
$MSFT,2019-10-09,Wed Oct 09 19:04:52,en,2,0,1182009050617323523,"Closing $FXB strangle. Profit 95 cents.
More on #strangles in my #ebooks.
Available on #iTunes #kindle &amp;… https://t.co/scNheMsWbb"
$MSFT,2019-10-09,Wed Oct 09 19:04:40,en,0,2,1182008997869686784,"RT @sstrazza: Here's an updated chart of our #MAGA Index.. This is an equal-weighted look at the 4 largest co's in the world, which represe…"
$MSFT,2019-10-09,Wed Oct 09 18:56:44,en,0,17,1182007003683659776,"RT @danielnewmanUV: New SixFive Podcast is live. Special episode focused in on @Microsoft Surface Launch:
We covered Surface 
Neo/Duo folda…"
$MSFT,2019-10-09,Wed Oct 09 18:49:04,en,1,0,1182005072676311040,"$MSFT has ""I'm gonna shred earnings estimates"" written all over the share price here. Undeniably strong. Crouching… https://t.co/RP8L2ihFPj"
$MSFT,2019-10-09,Wed Oct 09 18:48:01,en,0,17,1182004806552051718,"RT @danielnewmanUV: New SixFive Podcast is live. Special episode focused in on @Microsoft Surface Launch:
We covered Surface 
Neo/Duo folda…"
$MSFT,2019-10-09,Wed Oct 09 18:45:28,en,5,1,1182004167344365574,$MSFT yet again defended by that 20sma weekly --- https://t.co/HQqQMPz0jK
$MSFT,2019-10-09,Wed Oct 09 18:43:38,en,0,0,1182003703202451456,"You have to buy and then sell a stock to make a profit, otherwise you're more like a hoarder, not a trader. Researc… https://t.co/mMYbe72pp0"
$MSFT,2019-10-09,Wed Oct 09 18:41:18,en,0,0,1182003116981526530,10.09.19 Elliott Wave Updates For Big Tech: $AAPL $MSFT W AMD https://t.co/HFSADVNBLZ
$MSFT,2019-10-09,Wed Oct 09 18:40:32,en,3,0,1182002922990817281,"$MSFT Repeat sweeper activity today, directionally bullish."
$MSFT,2019-10-09,Wed Oct 09 18:40:23,et,0,0,1182002885372059650,"VAH de soporte
$ES_F 
#DayTrading #Eminis #internals 
#Es_f $es_f $NQ_F $NQ $ES #nq_f #tf_f #rty_f #ym_f $YM_F… https://t.co/MsgCtMe3kl"
$MSFT,2019-10-09,Wed Oct 09 18:34:50,en,0,0,1182001492359892992,https://t.co/0yJVMAkWvo #BleepingComputer $MSFT #NTLM #vuln #exploit #auth #MIC #domain  #Security #INFOSEC #NETSEC
$MSFT,2019-10-09,Wed Oct 09 18:30:29,en,0,2,1182000395046051840,"RT @sstrazza: Here's an updated chart of our #MAGA Index.. This is an equal-weighted look at the 4 largest co's in the world, which represe…"
$MSFT,2019-10-09,Wed Oct 09 18:25:35,en,0,0,1181999162197528577,$MSFT let’s go 🦏 https://t.co/6WJiD8xbM1
$MSFT,2019-10-09,Wed Oct 09 18:21:47,en,0,0,1181998205023739907,https://t.co/p572KVJxaJ #Vice $MSFT #GitHub #ICE #gov #contract  #Security #INFOSEC #NETSEC #GovernmentFacilities
$MSFT,2019-10-09,Wed Oct 09 18:20:05,en,0,0,1181997778765041664,https://t.co/rsCwokLU4f #KrebsOnSecurity #BrianKrebs $MSFT #Windows #PatchTuesday #vuln #exploit #patch #Security #INFOSEC #NETSEC
$MSFT,2019-10-09,Wed Oct 09 18:19:52,en,9,0,1181997722074632192,"If your not already in $stz and $dis, I can’t help you. Seriously. What are you waiting for.
You dicking around and passing on $msft too?"
$MSFT,2019-10-09,Wed Oct 09 18:19:01,en,0,0,1181997509243277312,"$SPY $AAPL $MSFT 

🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🔥🔥🔥🔥🔥"
$MSFT,2019-10-09,Wed Oct 09 18:18:59,en,4,1,1181997501680947205,"Some notable tech sector flow:

$NVDA - $710K put sweep
$AAPL - $492K call sweep
$MSFT - $309K call sweep"
$MSFT,2019-10-09,Wed Oct 09 18:18:10,en,0,0,1181997297988591616,add #cloud $CRM $ADBE $AMZN $MSFT $GOOGL $NOW $COUP #socialmedia  $SNAP $FB #entertaintment $SPOT $NFLX $DIS $ROKU into #earnings
$MSFT,2019-10-09,Wed Oct 09 18:17:57,en,0,36,1181997240727949313,"RT @markminervini: Some of the key leaders in the market currently include: $AMZN, $CYBR, $LULU, $MSFT, $NOW, $PANW, $PAYC, $PCTY, $PYPL, $…"
$MSFT,2019-10-09,Wed Oct 09 18:17:35,en,2,0,1181997147992072197,"$MSFT 

.58 fill long anyone anyone https://t.co/0zoEz9OqGN"
$MSFT,2019-10-09,Wed Oct 09 18:16:38,en,0,1,1181996910825103361,RT @naashonomics: sold all $AAPL $SNPS $MRVL $AMD $INTC $LRCX $KLA and rest of $SMH holding all $GOOGL $AMZN $MSFT $CRM #cloud added #cyber…
$MSFT,2019-10-09,Wed Oct 09 18:15:31,en,0,1,1181996630968434688,sold all $AAPL $SNPS $MRVL $AMD $INTC $LRCX $KLA and rest of $SMH holding all $GOOGL $AMZN $MSFT $CRM #cloud added… https://t.co/ADpml1anek
$MSFT,2019-10-09,Wed Oct 09 18:11:31,en,11,2,1181995624432115715,"Here's an updated chart of our #MAGA Index.. This is an equal-weighted look at the 4 largest co's in the world, whi… https://t.co/XpvAdRg6Gr"
$MSFT,2019-10-09,Wed Oct 09 18:10:11,en,0,0,1181995287130361856,Investor Ideas The #AIEYE; Artificial Intelligence Innovation Alive and Well in Costa Rica-Stocks discussed: (… https://t.co/083S9sXCLH
$MSFT,2019-10-09,Wed Oct 09 18:07:44,en,0,0,1181994671318405120,@canuck2usa Important near-term area of interest for $MSFT https://t.co/U53jo7L1Y3
$MSFT,2019-10-09,Wed Oct 09 18:06:05,en,7,0,1181994253406412800,"And yes, there are clearly Sectors, sub-industries and individual names that have done great and are doing great so… https://t.co/PWMQnWLxsX"
$MSFT,2019-10-09,Wed Oct 09 18:05:54,en,0,0,1181994207843688455,"@realDonaldTrump $GS
Press charges against thieves #JoeBiden and #HunterBiden if they are in violation of Constitut… https://t.co/hdogKC8udx"
$MSFT,2019-10-09,Wed Oct 09 18:03:31,en,1,0,1181993608171462658,"And The Leading Man Is?

$aapl $amzn $agn $brk $wfc $jpm $bac $c $cs $ual $dal $ge $mcd $fb $bhc $ge $f $gm $iep… https://t.co/VXsRkBvvBK"
$MSFT,2019-10-09,Wed Oct 09 17:58:26,en,1,1,1181992331580329984,"time to buy #FANG is now $FB $AMZN $NFLX  $GOOGL 
# $MSFT $SNAP https://t.co/TPtKMCjMFF"
$MSFT,2019-10-09,Wed Oct 09 17:57:33,en,0,0,1181992108871344130,"$AAPL $MSFT $JPM are key for world indices, related in cycles and sequences.
Impulse sequence favored more weakness."
$MSFT,2019-10-09,Wed Oct 09 17:56:15,en,0,0,1181991782088728576,Commented on $MSFT - Microsoft:?sht=pz4chr&amp;shu=8lam Don't Let The Buyback Or Dividend Increase Cloud Your Vision. https://t.co/4oR7mhNYgJ
$MSFT,2019-10-09,Wed Oct 09 17:50:32,en,1,0,1181990343715119104,My bag consists of about 5% of each of $MSFT $AAPL $AMZN &amp; $GOOGL.. for the obv 4 stocks making 20% total. Mostly t… https://t.co/yBl2kNpX2G
$MSFT,2019-10-09,Wed Oct 09 17:45:52,en,1,0,1181989165665308672,"Microsoft is the IBD Stock of the Day, and near a buy zone. Here's why: https://t.co/DUA9bjULtW $MSFT #stocks"
$MSFT,2019-10-09,Wed Oct 09 17:44:17,en,2,0,1181988769244811269,"Another bet : 
 
$MSFT and HIGHER ! 
 
YES!  $QQQ $SPY $IGV $XLK"
$MSFT,2019-10-09,Wed Oct 09 17:42:32,en,0,1,1181988328700203009,RT @Briefingcom: $V $MSFT $AXP $JNJ $TNX https://t.co/T9pfQkImGL
$MSFT,2019-10-09,Wed Oct 09 17:42:16,et,3,0,1181988260412874753,"Presionando al alza 
$ES_F 
#DayTrading #Eminis #internals 
#Es_f $es_f $NQ_F $NQ $ES #nq_f #tf_f #rty_f #ym_f… https://t.co/BqUNsBuX4q"
