company,date,time,language,liked,retweet,id,text
$MSFT,2019-10-08,Tue Oct 08 19:55:07,en,0,0,1181659305981960192,Investor Ideas #AIEYE -Artificial Intelligence Innovation Alive and Well in Costa Rica-Stocks discussed: (OTC PINK:… https://t.co/4jiHQ0oDqN
$MSFT,2019-10-08,Tue Oct 08 19:54:53,en,0,14,1181659248671039489,"RT @oilermanhockey: $CLSI looks like Justin Costello from $DCGD was looking at it.. Maybe he got some as per comment..  
https://t.co/AwxX3…"
$MSFT,2019-10-08,Tue Oct 08 19:54:41,en,0,14,1181659198205116419,"RT @oilermanhockey: $CLSI looks like Justin Costello from $DCGD was looking at it.. Maybe he got some as per comment..  
https://t.co/AwxX3…"
$MSFT,2019-10-08,Tue Oct 08 19:54:04,en,0,1,1181659040235040768,"RT @TopStockAlerts1: $MSFT Will Microsoft Stock Rally More Than 16% to $160?

https://t.co/e4eq42hbXq"
$MSFT,2019-10-08,Tue Oct 08 19:50:33,en,0,47,1181658156818161664,"RT @DefyCCC: #BigTech ($GOOG, $FB, $TWTR, &amp; $MSFT) are foreign agents who have formed a collusive monopoly. They want to be part of #Global…"
$MSFT,2019-10-08,Tue Oct 08 19:50:05,en,0,17,1181658039960649733,"RT @danielnewmanUV: New SixFive Podcast is live. Special episode focused in on @Microsoft Surface Launch:
We covered Surface 
Neo/Duo folda…"
$MSFT,2019-10-08,Tue Oct 08 19:49:11,en,0,0,1181657812247732224,@markhachman I was also thinking the same and checking ... so far nothing. You would think $MSFT would let people k… https://t.co/NVElRSx6HA
$MSFT,2019-10-08,Tue Oct 08 19:48:39,en,0,2,1181657678432612353,"RT @DataTrekMB: The stock correlations of $MSFT, $AAPL, $GOOG &amp; $AMZN to the S&amp;P 500 are well above 9-year averages. But if you’re just loo…"
$MSFT,2019-10-08,Tue Oct 08 19:48:31,en,0,1,1181657644853006337,"RT @DataTrekMB: Four companies – @Microsoft, @Apple, @Google &amp; @Amazon – are 14% of the S&amp;P 500. Their weightings: $MSFT (4.3%), $AAPL (3.9…"
$MSFT,2019-10-08,Tue Oct 08 19:46:21,en,0,7,1181657099421585408,RT @racernic: i don't understand how a CEO pay relative to front lines is relevant or this imp to a country. It all depends what that CEO d…
$MSFT,2019-10-08,Tue Oct 08 19:46:13,en,2,1,1181657065674149888,$MSFT killin me rn. shit better bounce back tomorrow
$MSFT,2019-10-08,Tue Oct 08 19:46:08,en,1,0,1181657043733766144,What to expect from US-China trade talk this week: $spy $dia $iwm $gld $uco $xle $xlk $xlf $xlb $xli $xlu $xlv $xly… https://t.co/tTujcUNw0m
$MSFT,2019-10-08,Tue Oct 08 19:45:33,en,3,0,1181656897360924673,"$GOVX 🚀🚀 GET YOUR TICKET 
IMO THIS IS JUST THE START !
 GOING TO MOON🌙 IMO ! Come on $4.00 !!  HUGE PLAY WAY 🍒🍒UNDE… https://t.co/ggb8buk2lw"
$MSFT,2019-10-08,Tue Oct 08 19:45:28,en,0,1,1181656877140189184,"RT @DataTrekMB: $AMZN &amp; $GOOG are much less correlated to the S&amp;P than $MSFT &amp; $AAPL.  Makes sense, because AMZN &amp; GOOG have significant mo…"
$MSFT,2019-10-08,Tue Oct 08 19:45:24,en,0,1,1181656860249731074,"RT @DataTrekMB: Four companies - $GOOG, $AAPL, $AMZN &amp; $MSFT - are 14% of the S&amp;P 500. If they were their own sector, it would be the 2nd l…"
$MSFT,2019-10-08,Tue Oct 08 19:43:58,en,0,47,1181656499120041984,"RT @DefyCCC: #BigTech ($GOOG, $FB, $TWTR, &amp; $MSFT) are foreign agents who have formed a collusive monopoly. They want to be part of #Global…"
$MSFT,2019-10-08,Tue Oct 08 19:43:51,en,0,0,1181656469990776833,"Yes. Starting Valuation and stage of cycles matter...

For CEO’s and Presidents too 

Ex. Ballmer (Bush) and Nadell… https://t.co/jDyuNnJp7Z"
$MSFT,2019-10-08,Tue Oct 08 19:42:43,en,0,7,1181656186841636866,RT @racernic: i don't understand how a CEO pay relative to front lines is relevant or this imp to a country. It all depends what that CEO d…
$MSFT,2019-10-08,Tue Oct 08 19:41:04,en,3,0,1181655771832037376,Shout out @ReformedBroker for making a Zune joke on Closing Bell $MSFT
$MSFT,2019-10-08,Tue Oct 08 19:40:00,en,0,0,1181655500997312512,#estate asset watch - most active stocks on Tuesday - $BAC $AMD $GE $FCX $ZNGA $F $AAPL $T $SNAP $ECA $ABEV $MSFT… https://t.co/oBdbN79Tif
$MSFT,2019-10-08,Tue Oct 08 19:38:19,en,1,0,1181655079364919296,The reason I continue to believe that $MSFT is the preferred mega cap stock around can be seen in the following gra… https://t.co/L9i3LYhfeD
$MSFT,2019-10-08,Tue Oct 08 19:38:02,en,0,0,1181655007080284160,We calculated 63-day Expected Return of $MSFT for you: 1.41% https://t.co/wPfFXzPc87
$MSFT,2019-10-08,Tue Oct 08 19:37:13,en,0,0,1181654800238338049,"$GOVX 🚀🚀 GET YOUR TICKET 
LIFT OFFF  COMING 
 GOING TO MOON🌙 IMO ! Come on $4.00 !!  HUGE PLAY WAY 🍒🍒UNDERVALUED🏆🏆🚀… https://t.co/9mR4YjpMZz"
$MSFT,2019-10-08,Tue Oct 08 19:36:30,en,1,0,1181654622043344896,https://t.co/2K7VQTWeSp #BleepingComputer $MSFT #credentialtheft #cyberattack #cybercrime #hacking #spearphishing… https://t.co/BFXSiuGDzU
$MSFT,2019-10-08,Tue Oct 08 19:34:41,en,1,1,1181654163828150275,"@zerohedge @bashycrypto $GOVX 🚀🚀 GET YOUR TICKET 
O/S is 96M 
 GOING TO MOON🌙 IMO ! Come on $4.00 !! 🙏🏻HUGE PLAY WA… https://t.co/fsUntB7ef7"
$MSFT,2019-10-08,Tue Oct 08 19:33:45,en,0,1,1181653929211432966,"RT @naashonomics: $MSFT 15% upside 
Double upgrade for Microsoft https://t.co/yjr8zwiJI6"
$MSFT,2019-10-08,Tue Oct 08 19:32:33,en,0,14,1181653626210652160,"RT @oilermanhockey: $CLSI looks like Justin Costello from $DCGD was looking at it.. Maybe he got some as per comment..  
https://t.co/AwxX3…"
$MSFT,2019-10-08,Tue Oct 08 19:32:10,en,0,1,1181653530030952449,"$MSFT 15% upside 
Double upgrade for Microsoft https://t.co/yjr8zwiJI6"
$MSFT,2019-10-08,Tue Oct 08 19:31:38,en,0,0,1181653394714497026,https://t.co/5YcQS709JL #BleepingComputer $MSFT #Office #vuln #exploit #RCE #patch #Security #INFOSEC #NETSEC #APPSEC
$MSFT,2019-10-08,Tue Oct 08 19:30:57,en,0,3,1181653223842684928,"RT @jctb1: $SURG - GREAT PRESS OUT . Looking for a breakout to .50+++. 

@ShortSqueezeNow  @otcpicks1  @aheadsupotc  @otctalk 
$AU $ORCL $F…"
$MSFT,2019-10-08,Tue Oct 08 19:29:19,en,0,0,1181652814453444608,"Interesting day. 
Spooked out of $MSFT with 15% loss; tried to fix it by going short... was getting wrecked until t… https://t.co/4obxoRjPWK"
$MSFT,2019-10-08,Tue Oct 08 19:28:41,en,2,0,1181652652536545281,@SlingshotCap Amen brother. Poster child for that is $VRSN to my mind though certainly true too for Microsoft - but… https://t.co/lQfPGZY222
$MSFT,2019-10-08,Tue Oct 08 19:28:39,en,0,47,1181652644869398528,"RT @DefyCCC: #BigTech ($GOOG, $FB, $TWTR, &amp; $MSFT) are foreign agents who have formed a collusive monopoly. They want to be part of #Global…"
$MSFT,2019-10-08,Tue Oct 08 19:25:06,en,1,0,1181651752325660673,Special Edition of Investor Ideas The #AIEYE – Artificial Intelligence Innovation Alive and Well in Costa Rica-Stoc… https://t.co/SYLRQJnnTy
$MSFT,2019-10-08,Tue Oct 08 19:25:04,en,0,0,1181651745124028416,Recent $MSFT technical alerts: Fell Below 20 DMA plus 10 more alerts... https://t.co/Yyudx8m9VA
$MSFT,2019-10-08,Tue Oct 08 19:24:00,en,0,1,1181651477229707271,"RT @DataTrekMB: Current above-average correlations show that $MSFT, $AAPL, $GOOG &amp; $AMZN are certainly tied to the fortunes of the S&amp;P 500,…"
$MSFT,2019-10-08,Tue Oct 08 19:23:56,en,0,1,1181651458749546496,"RT @DataTrekMB: $GOOG &amp; $AMZN ’s correlations to $SPY are lower than $AAPL ’s, &amp; $MSFT ’s is the highest of all. Reverse that order &amp; you h…"
$MSFT,2019-10-08,Tue Oct 08 19:23:50,en,0,0,1181651434393210880,"$GOVX 🚀🚀 GET YOUR TICKET 
O/S is 96M 
 GOING TO MOON🌙 IMO ! Come on $4.00 !!  HUGE PLAY WAY 🍒🍒UNDERVALUED🏆🏆🚀 $XRP… https://t.co/MO1zpNzkim"
$MSFT,2019-10-08,Tue Oct 08 19:23:06,en,0,0,1181651249898254337,https://t.co/nv18kaJS8H #TechCrunch $MSFT #CEO #SatyaNadella #usertrust #betrayed #Security #INFOSEC
$MSFT,2019-10-08,Tue Oct 08 19:21:40,en,0,1,1181650886562590720,"RT @psk2329: $MSFT Jefferies analyst Brent Thill upgraded to Buy from Hold, and raised price target to $160 from $93. Thill said he sees ""e…"
$MSFT,2019-10-08,Tue Oct 08 19:20:27,en,0,47,1181650582366375936,"RT @DefyCCC: #BigTech ($GOOG, $FB, $TWTR, &amp; $MSFT) are foreign agents who have formed a collusive monopoly. They want to be part of #Global…"
$MSFT,2019-10-08,Tue Oct 08 19:17:22,en,0,2,1181649805736599553,"RT @DataTrekMB: 4 companies – $MSFT, $AAPL, $GOOG &amp; $AMZN – are 14% of the S&amp;P 500. If they were their own “sector”, these 4 names alone wo…"
$MSFT,2019-10-08,Tue Oct 08 19:16:54,en,0,2,1181649687318806529,"RT @DataTrekMB: 4 companies – $MSFT, $AAPL, $GOOG &amp; $AMZN – are 14% of the S&amp;P 500. If they were their own “sector”, these 4 names alone wo…"
$MSFT,2019-10-08,Tue Oct 08 19:16:32,en,0,1,1181649598529576963,"$MSFT Will Microsoft Stock Rally More Than 16% to $160?

https://t.co/e4eq42hbXq"
$MSFT,2019-10-08,Tue Oct 08 19:12:18,en,0,0,1181648530584358912,@Nataliem55 It's impossible to get a broad mkt sell off on heavy volume.  Retailers holding up basket.  $MSFT $AAPL $FB too
$MSFT,2019-10-08,Tue Oct 08 19:08:04,en,0,0,1181647468095823873,"$OCGN EXTREMELY OVERSOLD. TOO EASY DOWN HERE💸📈🛒
$RDUS $UTHR $PTLA $ALDR $OPK $GLPG $ARWR $ONCS $MTEM $SGYP $NEPT… https://t.co/xCpXTLuz6H"
$MSFT,2019-10-08,Tue Oct 08 19:07:54,en,0,0,1181647422184931328,@CNBCFastMoney $MSFT-- HUGE INSIDER SELLING. EXPENSIVE TOO
$MSFT,2019-10-08,Tue Oct 08 19:06:56,en,0,0,1181647180450471936,$OCGN EXTREMELY OVERSOLD. TOO EASY DOWN HERE💸📈🛒 $AAPL $GOOG $INTC $AMZN $MSFT $AKAM $CMCSA $PFE $MU $NFLX $NOK $XOM… https://t.co/11ms8L2xST
$MSFT,2019-10-08,Tue Oct 08 19:06:35,und,0,0,1181647091262803968,$OCGN EXTREMELY OVERSOLD. TOO EASY DOWN HERE💸📈🛒 $tlry $igpk $bpth $trsi $ldsi $blsp $shmn $adny $vyst $apha $nbev… https://t.co/XcVrko3tMT
$MSFT,2019-10-08,Tue Oct 08 19:05:53,en,0,0,1181646918138642432,$MSFT Smh all because a stupid republican said something people sell like little b's
$MSFT,2019-10-08,Tue Oct 08 19:01:48,en,0,0,1181645890756497411,$OCGN EXTREMELY OVERSOLD. TOO EASY DOWN HERE💸📈🛒 $AAPL $ACWI $BHP $CBRL $CERN $CRM $CXO $DIA $EWZ $FANG $GDX $GLD… https://t.co/ZbrtsAGV7M
$MSFT,2019-10-08,Tue Oct 08 18:51:05,it,0,0,1181643192912842752,$MSFT #MICROSOFT - Giornaliero: @microsoftitalia La tendenza di fondo rialzista si è esaurita o manca di vigore? Il… https://t.co/CJqgwSdFnJ
$MSFT,2019-10-08,Tue Oct 08 18:50:32,en,0,0,1181643055553626113,$MSFT can help #jio boost #APRU with #bing #advertisement https://t.co/OaG6RCiQRn https://t.co/IY72bMcLUZ
$MSFT,2019-10-08,Tue Oct 08 18:50:24,en,1,0,1181643018409009152,$ZM $MSFT $FB - Facebook puts Workplace on Portal; Zoom Video -4.6% https://t.co/S15zkQFGDy
$MSFT,2019-10-08,Tue Oct 08 18:48:46,ht,0,0,1181642610265513985,$MSFT 145c nov15 🦏
$MSFT,2019-10-08,Tue Oct 08 18:44:15,en,0,0,1181641470677278723,"$ORCL $AMZN $MSFT $GOOG:

Oracle Is Hiring 2,000 Cloud Workers to Take On AWS, Google, Azure:

https://t.co/tY6gliT49G"
$MSFT,2019-10-08,Tue Oct 08 18:42:57,en,0,0,1181641144343642118,This call couldn't have been more perfect.  Hope some of you took advantage $SLB $AMZN $TWTR $MSFT $SPX $SPY https://t.co/XHMlAPWMBO
$MSFT,2019-10-08,Tue Oct 08 18:42:17,en,11,1,1181640978404392960,"""[Amadeus] needs to have a margin that allows me to invest in what an airline company would use"" (cc: $AMS SM,… https://t.co/u3tqk7MyKU"
$MSFT,2019-10-08,Tue Oct 08 18:38:40,es,0,2,1181640066411700224,"RT @pattie_jabbaz: Lean articulo q recien levante.
Es muy bueno, pero el DILEMMA q menciona se raduce en q ALL IS EXPENSIVE even SAFE-HAVEN…"
$MSFT,2019-10-08,Tue Oct 08 18:36:08,en,0,0,1181639429502492678,https://t.co/4ogVEeDMUl #Qualys $MSFT #Windows #PatchTuesday #vuln #exploit #patch  #Security #INFOSEC #NETSEC
$MSFT,2019-10-08,Tue Oct 08 18:31:47,en,0,5,1181638334743040001,"RT @SharePlanner: VIDEO: Swing Trading Stock Market Seasonality

 #youtube #video #finance #stocks #swingtrading $TSLA $MSFT $JCP $STUDY $H…"
$MSFT,2019-10-08,Tue Oct 08 18:27:00,en,3,1,1181637130273071104,"🔥 $SNWV  #DIABETES BREAKTHROUGH-- #FDA CLEARED 
💵INSIDERS ARE BUYING STRONG
💵💵HUGE OVERLOOKED INSURANCE REIMBURSEME… https://t.co/7scUKq0HlR"
