company,date,time,language,liked,retweet,id,text
$MSFT,2019-10-11,Fri Oct 11 19:14:19,und,0,1,1182736201377374208,"RT @oilermanhockey: @arttt1111 $CLSI my bad RM. is a complete share swap with a new entity. Just like $DCGD was. 
$FB  $GZIC $DMBB $HMLA $Z…"
$MSFT,2019-10-11,Fri Oct 11 19:14:07,en,0,9,1182736151297298433,"RT @oilermanhockey: $CLSI  MERGER IS COMPLETE AWAITING FILINGS AND UPDATE.. 

NASDAQ up list

soon 

Dip gonna be over soon , we were at .1…"
$MSFT,2019-10-11,Fri Oct 11 19:13:01,en,0,2,1182735874880147458,"RT @Beth_Kindig: Here is top stock news that you might have missed:  
   https://t.co/rY61syzUOQ Slashes Prices of High End Gaming Chips…"
$MSFT,2019-10-11,Fri Oct 11 19:07:25,en,1,1,1182734465803653121,"💰 $SNWV NEWS!! #FDA CLEARED -""FIRST AND ONLY""=ADVANTAGE
HUGE #DIABETES BREAKTHROUGH

$PATK $LOGC $RDIB $TLSA $STKS… https://t.co/XDg2FZiqRd"
$MSFT,2019-10-11,Fri Oct 11 19:03:44,en,2,0,1182733537616769027,Buffett didn't want to buy more $AAPL $100 lower but I sure bet he thinks we should all be buying it here at $240… https://t.co/cZTy4ZNcfV
$MSFT,2019-10-11,Fri Oct 11 19:01:32,en,0,1,1182732985046618112,"RT @realsheepwolf: 💰 $SNWV NEWS!! #FDA CLEARED -""FIRST AND ONLY""=ADVANTAGE
HUGE #DIABETES BREAKTHROUGH

$PATK $LOGC $RDIB $TLSA $STKS $DSWL…"
$MSFT,2019-10-11,Fri Oct 11 19:01:25,en,2,1,1182732954520477696,"💰 $SNWV NEWS!! #FDA CLEARED -""FIRST AND ONLY""=ADVANTAGE
HUGE #DIABETES BREAKTHROUGH

$PATK $LOGC $RDIB $TLSA $STKS… https://t.co/80xcWLDRWP"
$MSFT,2019-10-11,Fri Oct 11 19:00:00,en,0,0,1182732598704930816,#estate asset watch - most active stocks on Friday - $AMD $BAC $FCX $PCG $GE $INFY $YNDX $FAST $X $ROKU $NOK $AAPL… https://t.co/x27B9Z3ZAY
$MSFT,2019-10-11,Fri Oct 11 18:58:45,en,0,0,1182732285768060930,"Big Tech Earnings Season: Here's How Large Options Traders Are Positioning

$MSFT $NFLX $AAPL $FB  

https://t.co/Se0wjkqdZA"
$MSFT,2019-10-11,Fri Oct 11 18:53:35,en,3,0,1182730986775285760,"IF ONLY WE COULD FIGURE OUT THE LARGEST INFLEUNCE ON THE STOCK MARKET

$ES $ES_F $SPX $SPY $QQQ $IWM $VXX $VIX… https://t.co/aO1fuA61O4"
$MSFT,2019-10-11,Fri Oct 11 18:53:18,en,0,0,1182730915350372352,UPDATE 3-Space firm founded by billionaire Paul Allen sold to new owner $MSFT https://t.co/KMKqEQl5vc
$MSFT,2019-10-11,Fri Oct 11 18:49:39,en,1,0,1182729996902768641,$AAPL Dow 30 - $CAT $AXP $INTC $GS $JPM $MSFT $NKE $WMT 27 of 30 are green https://t.co/s57RvTdfKy
$MSFT,2019-10-11,Fri Oct 11 18:49:10,en,0,0,1182729874672439297,"Rigged if $AAPL doesn't close above $240

$ES $ES_F $SPX $SPY $QQQ $IWM $VXX $VIX $AMZN $MSFT $XLF"
$MSFT,2019-10-11,Fri Oct 11 18:47:14,und,2,1,1182729388279754752,"@arttt1111 $CLSI my bad RM. is a complete share swap with a new entity. Just like $DCGD was. 
$FB  $GZIC $DMBB… https://t.co/IHgGr0jNRM"
$MSFT,2019-10-11,Fri Oct 11 18:37:17,en,0,0,1182726881961009157,$AAPL gotta be close to knocking of $MSFT for No. 1 on the market cap list.
$MSFT,2019-10-11,Fri Oct 11 18:34:41,en,0,3,1182726227175641088,"RT @MichaelMOTTCM: #Stocks Are Ready To Rise on October 11 on Hopes of #Trade Resolution https://t.co/aTyNDgyfKT $SPY, $SHOP, $CSCO, $MSFT,…"
$MSFT,2019-10-11,Fri Oct 11 18:28:50,en,0,0,1182724755373334536,https://t.co/FjiI7fsxJ5 #KnowBe4 #VirtualHardDisk #VHD #malware $MSFT #Windows #antivirus #ZIP  #Security #INFOSEC #NETSEC #DATASEC
$MSFT,2019-10-11,Fri Oct 11 18:16:11,en,0,0,1182721571024232448,"If only there were an easy rhyme or reason to this ""market""

$ES $ES_F $SPX $SPY $QQQ $IWM $VXX $VIX $AAPL $AMZN… https://t.co/MltrMvu5YL"
$MSFT,2019-10-11,Fri Oct 11 18:14:55,en,2,0,1182721253746065408,So we have two trillion dollar companies again. Crazy that both $AAPL and $MSFT -both leaders from the early comput… https://t.co/fzRoFEogPj
$MSFT,2019-10-11,Fri Oct 11 18:12:55,en,0,9,1182720748583960576,RT @TCMLLC: $DOCU $COUP $NOW $OKTA $RH $LULU $MSFT $TGT $NKE $COST $TER $SEDG $RNG $PFSI some of the leading issues that are early leaders…
$MSFT,2019-10-11,Fri Oct 11 18:12:40,en,0,0,1182720686273503233,More trade news coming.  Dirty little cockroaches running sell stops again. $twtr $fb $aapl $msft https://t.co/goZ8x2BMhw
$MSFT,2019-10-11,Fri Oct 11 18:09:45,en,0,0,1182719955764219909,$AAPL and $MSFT are at or near all time highs.. but earnings is approaching - tread lightly
$MSFT,2019-10-11,Fri Oct 11 18:02:18,en,0,0,1182718079626702848,UPDATE 2-Space firm founded by billionaire Paul Allen 'transitioned ownership' $MSFT https://t.co/UYpXnDL9iL
$MSFT,2019-10-11,Fri Oct 11 17:59:40,en,0,0,1182717414510862336,"@BeatificCapita1 $MSFT is doing a good job, but I am sure they will also be aggressively reporting DAUs and I keep… https://t.co/JZja4OS25a"
$MSFT,2019-10-11,Fri Oct 11 17:58:31,en,0,0,1182717125368143872,Current options trades in the LIVE MENTORSHIP GROUP TRADING ACCOUNT.  $AAPL $INTC $VLO $EXPE $MSFT $WMT $TSLA $BSX… https://t.co/FUmqZg0BhV
$MSFT,2019-10-11,Fri Oct 11 17:58:17,en,0,5,1182717070108217345,"RT @trendwhizo: Companies that mentioned #QuantumComputing in their transcripts. 

Tech firms: $GOOGL $INTC $IBM $MSFT $DELL $NDAQ $GLOB  $…"
$MSFT,2019-10-11,Fri Oct 11 17:56:32,en,0,2,1182716625935577089,RT @bespokeinvest: Here are lists of the key earnings reports to watch over the next two weeks: https://t.co/9JL0kgWCVp  Next week we'll he…
$MSFT,2019-10-11,Fri Oct 11 17:53:58,en,0,0,1182715981723918336,"if #democrats object it, they are to be blamed and have to take the fall and response to all farmers in the… https://t.co/aNToLybSon"
$MSFT,2019-10-11,Fri Oct 11 17:50:34,en,0,9,1182715125331046401,RT @TCMLLC: $DOCU $COUP $NOW $OKTA $RH $LULU $MSFT $TGT $NKE $COST $TER $SEDG $RNG $PFSI some of the leading issues that are early leaders…
$MSFT,2019-10-11,Fri Oct 11 17:49:52,en,0,0,1182714949103022080,why #democrats cannot just let @realDonaldTrump @POTUS do his great job for a greater #UnitedStates?he made our liv… https://t.co/goKLl3Xar5
$MSFT,2019-10-11,Fri Oct 11 17:48:42,en,4,0,1182714655703212039,"SPOTTED: market fatties swallowing the premium from the $SPY 298 strike puts expiring today

$ES $ES_F $SPX $SPY… https://t.co/B5EIKRCXDo"
$MSFT,2019-10-11,Fri Oct 11 17:44:37,en,0,0,1182713628425949184,Big Tech Earnings Season: Here's How Large Options Traders Are Positioning $AAPL $FB $MSFT $NFLX  https://t.co/5msQ8vUGfB
$MSFT,2019-10-11,Fri Oct 11 17:38:40,en,0,9,1182712131625467904,RT @TCMLLC: $DOCU $COUP $NOW $OKTA $RH $LULU $MSFT $TGT $NKE $COST $TER $SEDG $RNG $PFSI some of the leading issues that are early leaders…
$MSFT,2019-10-11,Fri Oct 11 17:38:07,en,0,0,1182711991988867074,$msft https://t.co/rBLgAZxez3
$MSFT,2019-10-11,Fri Oct 11 17:37:40,en,0,0,1182711881699647488,$MSFT Smh 🤦🏾‍♂️ still in the same spot
$MSFT,2019-10-11,Fri Oct 11 17:37:36,en,51,9,1182711863848640512,$DOCU $COUP $NOW $OKTA $RH $LULU $MSFT $TGT $NKE $COST $TER $SEDG $RNG $PFSI some of the leading issues that are ea… https://t.co/PWS2pWS92M
$MSFT,2019-10-11,Fri Oct 11 17:36:53,en,0,9,1182711684072443905,"RT @oilermanhockey: $CLSI  MERGER IS COMPLETE AWAITING FILINGS AND UPDATE.. 

NASDAQ up list

soon 

Dip gonna be over soon , we were at .1…"
$MSFT,2019-10-11,Fri Oct 11 17:35:05,en,0,0,1182711227484725248,Someone stabilize the fking algos so stocks can rip $qqq $spy $msft
$MSFT,2019-10-11,Fri Oct 11 17:30:37,en,0,26,1182710103776157696,"RT @SilentWhstlBlwr: ""#Chainlink Has Completely Decoupled From #Bitcoin, $Link Is No Longer Influenced By #BTC."" @Forbes
Institutional Inte…"
$MSFT,2019-10-11,Fri Oct 11 17:29:39,nl,0,0,1182709860733018113,"$KT Corp. expands the future of #5G 

https://t.co/YyjF1LFigi

$AAPL $AMZN $BA $CMCSA $FB $GOOG $INTC $MSFT $NFLX… https://t.co/ahSBLaEKL8"
