company,date,time,language,liked,retweet,id,text
$MSFT,2019-10-10,Thu Oct 10 20:06:03,en,0,1,1182386834183282690,"Today's million dollar CALL #options trade:
$AMRN $AMZN $BYND $NVDA $RARX $ROKU $UNH $AAPL $GOOG $BBBY $MSFT $TSLA… https://t.co/K0dlS1KZTt"
$MSFT,2019-10-10,Thu Oct 10 19:59:17,es,3,2,1182385131937587200,"Mientras inflan los Indices c $AAPl , $MSFT...las d siempre, reducen los avances los $Bancos sin hacer ruido.
Vean $BAC"
$MSFT,2019-10-10,Thu Oct 10 19:59:07,en,0,0,1182385090640244736,$SNAP $FB $MSFT $GOOGL #digital #advertising https://t.co/B7z4bEOw6a
$MSFT,2019-10-10,Thu Oct 10 19:57:18,en,0,11,1182384631737438209,"RT @oilermanhockey: $CLSI huge DD above.. MERGER IS COMPLETE AWAITING FILINGS AND UPDATE.. 

.07 ask

Dip gonna be over soon , we were at .…"
$MSFT,2019-10-10,Thu Oct 10 19:50:00,en,1,0,1182382793499795456,#estate asset watch - top cap trading for Thursday - $AAPL $AMZN $ROKU $NFLX $MSFT $BABA $TSLA $FB $NVDA $BAC $DAL… https://t.co/FGzsbkjtbe
$MSFT,2019-10-10,Thu Oct 10 19:48:57,en,0,1,1182382529250254858,"RT @JOVRNALISM: Microsoft eyes sensing, force-feedback haptic mat for virtual reality positioning, safety
https://t.co/mLuHc5fkAj

#JOVRNAL…"
$MSFT,2019-10-10,Thu Oct 10 19:46:29,en,0,11,1182381911009660928,"RT @oilermanhockey: $CLSI huge DD above.. MERGER IS COMPLETE AWAITING FILINGS AND UPDATE.. 

.07 ask

Dip gonna be over soon , we were at .…"
$MSFT,2019-10-10,Thu Oct 10 19:43:44,en,0,11,1182381217896947714,"RT @oilermanhockey: $CLSI huge DD above.. MERGER IS COMPLETE AWAITING FILINGS AND UPDATE.. 

.07 ask

Dip gonna be over soon , we were at .…"
$MSFT,2019-10-10,Thu Oct 10 19:41:58,en,0,5,1182380773015539713,"RT @SharePlanner: Software names, outside of $MSFT are lagging the market today $ADBE $CRM $SAP $SPLK $SQ"
$MSFT,2019-10-10,Thu Oct 10 19:41:04,en,2,0,1182380548121120768,"YOU'VE ALL BEEN WARNED 

$AMZN $AAPL $MSFT $ES $ES_F $SPX $SPY $QQQ $IWM $VXX $VIX  https://t.co/MAZW4RPmQ9"
$MSFT,2019-10-10,Thu Oct 10 19:39:44,en,0,0,1182380209967775744,Microsoft’s Mixer Is Catching up to Amazon’s Twitch and Google’s YouTube @themotleyfool #stocks $MSFT $GOOGL $AMZN… https://t.co/jtgxcUDCeC
$MSFT,2019-10-10,Thu Oct 10 19:38:08,en,0,11,1182379809126649857,"RT @oilermanhockey: $CLSI huge DD above.. MERGER IS COMPLETE AWAITING FILINGS AND UPDATE.. 

.07 ask

Dip gonna be over soon , we were at .…"
$MSFT,2019-10-10,Thu Oct 10 19:36:53,en,2,1,1182379494222499840,"💰 $SNWV #FDA CLEARED -""FIRST AND ONLY""=ADVANTAGE
HUGE #DIABETES BREAKTHROUGH

$PATK $LOGC $RDIB $TLSA $STKS $DSWL… https://t.co/K9TuDkFwNr"
$MSFT,2019-10-10,Thu Oct 10 19:35:42,en,0,11,1182379197685293056,"RT @oilermanhockey: $CLSI huge DD above.. MERGER IS COMPLETE AWAITING FILINGS AND UPDATE.. 

.07 ask

Dip gonna be over soon , we were at .…"
$MSFT,2019-10-10,Thu Oct 10 19:34:17,en,0,0,1182378841223782400,while are are selling #cloud #stocks for stupid #china deal real $ are in $MSFT $AMZN $GOOGL $IBM $ORCL https://t.co/YFQml393mO
$MSFT,2019-10-10,Thu Oct 10 19:33:54,en,0,11,1182378744176087040,"RT @oilermanhockey: $CLSI huge DD above.. MERGER IS COMPLETE AWAITING FILINGS AND UPDATE.. 

.07 ask

Dip gonna be over soon , we were at .…"
$MSFT,2019-10-10,Thu Oct 10 19:33:11,en,0,0,1182378564492152832,"$AMZN $GWRE $MSFT $KEYS:

Reasons to Hold Guidewire (GWRE) in Your Portfolio for Now:

https://t.co/hKB1wPVHPu"
$MSFT,2019-10-10,Thu Oct 10 19:33:00,en,13,11,1182378517062811648,"$CLSI huge DD above.. MERGER IS COMPLETE AWAITING FILINGS AND UPDATE.. 

.07 ask

Dip gonna be over soon , we were… https://t.co/PBk8cMrAgz"
$MSFT,2019-10-10,Thu Oct 10 19:32:30,en,0,0,1182378390122201088,$AMZN $MSFT $GOOGL $ORCL $CRM $IBM #cloud growth aheafd #earnings https://t.co/UlAUhBvNHg
$MSFT,2019-10-10,Thu Oct 10 19:31:04,en,0,0,1182378029726584832,"$MSFT $GOOGL $ORCL $AMZN  $IBM $CRM #cloud time  #earninsg time 
#1 Microsoft #azure : $11.5 billion.
#2 #AWS — AWS… https://t.co/7SQWF02QV2"
$MSFT,2019-10-10,Thu Oct 10 19:30:11,en,3,1,1182377808322056192,RT @danielnewmanUV: Did you see the @Microsoft Surface announcements today? Here are my thoughts on the big launch… https://t.co/pNq0iLBNML
$MSFT,2019-10-10,Thu Oct 10 19:30:00,en,0,1,1182377760959819777,#estate asset watch - most active stocks on Thursday - $BBBY $FCX $PCG $BAC $AMD $NOK $ROKU $APPL $GE $X $ACB $DAL… https://t.co/Z4PqLVFj1e
$MSFT,2019-10-10,Thu Oct 10 19:27:40,et,0,0,1182377173409288192,"$ES_F 
#DayTrading #Eminis #internals 
#Es_f $es_f $NQ_F $NQ $ES #nq_f #tf_f #rty_f #ym_f $YM_F #forex #fx $spy… https://t.co/aAayy4SQc7"
$MSFT,2019-10-10,Thu Oct 10 19:27:19,en,0,0,1182377087799136256,"$MSFT 160 coming #azure led #cloud 
https://t.co/OWznwV87pD"
$MSFT,2019-10-10,Thu Oct 10 19:23:10,en,0,0,1182376042494943233,"$MSFT $SDC $PTON:

Venture-Capital Market Slows as Investors Grow Wary of IPOs:

https://t.co/4pEhx19OK9"
$MSFT,2019-10-10,Thu Oct 10 19:21:55,en,0,0,1182375727322324994,"$MSFT  The Growth Story for Microsoft Stock Is Far From Over

https://t.co/9TueCeYW0p"
$MSFT,2019-10-10,Thu Oct 10 19:09:06,en,0,0,1182372502191915010,"Better yet, why not acquire $ROKU before someone like $MSFT does..."
$MSFT,2019-10-10,Thu Oct 10 19:06:11,en,0,0,1182371767467302912,"Good technicals, but also a nice setup pattern forming for $MSFT. Now part of our top breakout selection. https://t.co/XYh8T0A3KT"
$MSFT,2019-10-10,Thu Oct 10 19:02:50,en,0,0,1182370925070770177,https://t.co/h1zgk4sVHb $PANW #Unit42 #xHunt $MSFT #PowerShell #Sakabota #C2 #backdoor #DNSTunnel#Detection… https://t.co/4h1VVMjGCu
$MSFT,2019-10-10,Thu Oct 10 19:01:05,en,0,0,1182370483683106822,"$FB $AMZN $GOOGL $MSFT:

Zuckerberg says Amazon cloud bill for his philanthropy is sky-high: ‘Let’s call Jeff’:

https://t.co/IdzYxsZ336"
$MSFT,2019-10-10,Thu Oct 10 18:55:40,en,0,1,1182369120035180545,"RT @realsheepwolf: 💰 $SNWV #FDA CLEARED -""FIRST AND ONLY""=ADVANTAGE
HUGE #DIABETES BREAKTHROUGH

$PATK $LOGC $RDIB $TLSA $STKS $DSWL $AKRO…"
$MSFT,2019-10-10,Thu Oct 10 18:55:28,en,3,1,1182369072010465280,"💰 $SNWV #FDA CLEARED -""FIRST AND ONLY""=ADVANTAGE
HUGE #DIABETES BREAKTHROUGH

$PATK $LOGC $RDIB $TLSA $STKS $DSWL… https://t.co/mrxU6nODCb"
$MSFT,2019-10-10,Thu Oct 10 18:55:21,et,0,0,1182369040787861504,"$ES_F 
#DayTrading #Eminis #internals 
#Es_f $es_f $NQ_F $NQ $ES #nq_f #tf_f #rty_f #ym_f $YM_F #forex #fx $spy… https://t.co/Bf2ZvOf1ws"
$MSFT,2019-10-10,Thu Oct 10 18:43:30,en,0,0,1182366058046480384,"$MSFT $SPX $XLK $AMZN:

Microsoft’s Cloud Business Is ‘Fuel in the Tank’ for Earnings:

https://t.co/NSQQT3WFTF"
$MSFT,2019-10-10,Thu Oct 10 18:40:23,et,0,0,1182365274441428992,https://t.co/Cc03Qnbah4 #TheHackersNews $AAPL #iTunes #iCloud $MSFT #Windows #zeroday #vuln #exploit #BitPaymer… https://t.co/aG3Qmf6Lfd
$MSFT,2019-10-10,Thu Oct 10 18:33:56,en,0,0,1182363650666979328,Insider Buy Superstocks by Jesse C. Stine: https://t.co/MMEXMVasjV $TSLA $FB $LNKD $AAPL $AMZN $MSFT
$MSFT,2019-10-10,Thu Oct 10 18:23:08,und,0,0,1182360934544760835,$msft put ١٣٩   بكرا
$MSFT,2019-10-10,Thu Oct 10 18:21:58,en,4,1,1182360640490496001,"$KT fighting to become the leading figure in the 4th Industrial Revolution.

https://t.co/RrMO3deU6Y

$AAPL $AMZN… https://t.co/7xGFfX6kCI"
$MSFT,2019-10-10,Thu Oct 10 18:18:17,en,0,0,1182359714816036868,"$GOOGL $AMZN $MSFT:

Alphabet Stock Might Be Really Cheap if You Factor in Its AI Leadership:

https://t.co/QtLhObxdWr"
$MSFT,2019-10-10,Thu Oct 10 18:17:05,en,1,0,1182359410817097728,Buy lottos calls before bs deal hits!!!!! $fb $twtr $msft $aapl $amzn https://t.co/MKOMpnjBwP
$MSFT,2019-10-10,Thu Oct 10 18:10:49,en,1,0,1182357832848461824,$MSFT - Microsoft: Time To Sidestep. Get more info on Seeking Alpha: https://t.co/ch0J9MzKR2 #finance #markets #business
$MSFT,2019-10-10,Thu Oct 10 18:07:52,und,0,0,1182357091564085253,$CEOS .0053 UNDERVALUED 52WKHIGH 22CENTS!💸📈🛒 $tlry $igpk $bpth $trsi $ldsi $blsp $shmn $adny $vyst $apha $nbev… https://t.co/Qv1OKjGuqy
$MSFT,2019-10-10,Thu Oct 10 18:07:04,en,0,0,1182356889952292871,"$CEOS .0053 UNDERVALUED 52WKHIGH 22CENTS!💸📈🛒
$RDUS $UTHR $PTLA $ALDR $OPK $GLPG $ARWR $ONCS $MTEM $SGYP $NEPT $ASMB… https://t.co/v9WTsXirWg"
$MSFT,2019-10-10,Thu Oct 10 18:06:13,en,1,0,1182356677703753731,$CEOS .0053 UNDERVALUED 52WKHIGH 22CENTS!💸📈🛒 $AAPL $GOOG $INTC $AMZN $MSFT $AKAM $CMCSA $PFE $MU $NFLX $NOK $XOM… https://t.co/GU5rWmf8X6
$MSFT,2019-10-10,Thu Oct 10 18:04:18,en,1,0,1182356196054962178,"$CEOS .0053 UNDERVALUED 52WKHIGH 22CENTS!💸📈🛒
$spy $vrus $vyst $siml $amzn $cbbt $goog $laho $tsla $qqq $erbb $cwnr… https://t.co/4uRRGjJIA1"
$MSFT,2019-10-10,Thu Oct 10 17:54:18,en,0,6,1182353679732506626,RT @mchaudhry82: Thursday’s 👀1: $AMZN $AAPL $FB $AMD $BABA $GOOGL $MSFT $BA $ADBE $CRM $CMG $BYND $INTC $MA $DIS $COUP $COST $MDB $AOBC $BB…
$MSFT,2019-10-10,Thu Oct 10 17:52:57,en,0,0,1182353337875865603,"The Dow
EastGate Biotech(#OTC: $ETBI) Receives Regulatory Approval to Initiate a Phase III 90-day Clinical Trial on… https://t.co/549tNLvrX9"
$MSFT,2019-10-10,Thu Oct 10 17:50:02,et,0,1,1182352603088338944,"RT @UnlimitedTrader: $ES_F 
#DayTrading #Eminis #internals 
#Es_f $es_f $NQ_F $NQ $ES #nq_f #tf_f #rty_f #ym_f $YM_F #forex #fx $spy $spx $…"
$MSFT,2019-10-10,Thu Oct 10 17:42:04,en,5,2,1182350598949265409,"$TLRD has a market cap of around $200 M &amp; a #debt ratio of over 99%. With 50.6 M outstanding shares, there is only… https://t.co/3cSTCFZ6v5"
$MSFT,2019-10-10,Thu Oct 10 17:40:24,en,0,0,1182350178226966529,$CEOS .0053 UNDERVALUED 52WKHIGH 22CENTS! BOUNCING!💸📈🛒 $AAPL $ACWI $BHP $CBRL $CERN $CRM $CXO $DIA $EWZ $FANG $HMLA… https://t.co/lr4XagEd1D
$MSFT,2019-10-10,Thu Oct 10 17:39:08,en,0,0,1182349858927251457,$MSFT 139P .70 =&gt; 1.0 sold some left runners don’t want to get Chopped 😂 https://t.co/tuJJsvQaok
$MSFT,2019-10-10,Thu Oct 10 17:34:03,et,1,1,1182348582604677124,"$ES_F 
#DayTrading #Eminis #internals 
#Es_f $es_f $NQ_F $NQ $ES #nq_f #tf_f #rty_f #ym_f $YM_F #forex #fx $spy… https://t.co/bUjk5vFSoW"
$MSFT,2019-10-10,Thu Oct 10 17:33:48,en,4,1,1182348519518199808,#korean #won is pushing up &amp; $KT only has a #market cap of $5.4 B but has over $12 B in #equity.Over $24 in equity… https://t.co/cj9u5WwfAr
$MSFT,2019-10-10,Thu Oct 10 17:33:04,en,0,0,1182348335732133893,"$PSTG $AAPL $MSFT $SNPS $CRUS:

Apple Roundup: Tariff Exemptions, Updated Recs &amp; More:

https://t.co/LJxDiLS9pg"
$MSFT,2019-10-10,Thu Oct 10 17:26:50,en,0,0,1182346764839456768,#estate asset watch - most active options on Thursday - $AAPL $ROKU $AMD $BAC $TSLA $ABBV $NFLX $PCG $MSFT $BABA… https://t.co/KNuYlpIMdU
$MSFT,2019-10-10,Thu Oct 10 17:25:05,en,0,1,1182346325800738816,"RT @40yearSMA: $aal $mu $msft $amzn Live options alerts posted by our seasoned mods, a helpful educated community, and results like this po…"
$MSFT,2019-10-10,Thu Oct 10 17:18:12,en,0,0,1182344594689855493,#WiadomościEtf #Etf $MSFT $SPY $QQQ $GLD https://t.co/PIPdu6pk8W
$MSFT,2019-10-10,Thu Oct 10 17:16:08,en,1,0,1182344072603869184,"The Fed cutting rates will cause every American to walk into the eye of the bubble, it will be ugly when that Bubbl… https://t.co/lZnJzWAUej"
$MSFT,2019-10-10,Thu Oct 10 17:13:16,en,0,0,1182343351288451072,"$MSFT:

The Growth Story for Microsoft Stock Is Far From Over:

https://t.co/6RfHYhPXa1"
$MSFT,2019-10-10,Thu Oct 10 17:05:55,in,1,0,1182341500807585793,"$uber
🤑🤑🤑
Be ready ...

$goog $spy $tsla $nio $nflx $aapl $baba $snap $x $msft $lulu $qqq $mmm $ba $dia https://t.co/MVKgpWULNl"
$MSFT,2019-10-10,Thu Oct 10 17:00:13,en,1,5,1182340065432702976,"Software names, outside of $MSFT are lagging the market today $ADBE $CRM $SAP $SPLK $SQ"
$MSFT,2019-10-10,Thu Oct 10 16:49:12,en,1,0,1182337293987782657,"More #TraderWisdom in my #ebooks.
Available on #iTunes #kindle &amp; #GooglePlay:
https://t.co/UqeeJkJ2iP

$ES_F $NQ_F… https://t.co/CVmMha6HqO"
